id,degree,title,degreetitle,level
2446,BSc/BS,Computer Science,BSc/BS Computer Science,6
2447,MSc/MS,Computer Science,MSc/MS Computer Science,7
2447,BSc/BS,Computer Science,BSc/BS Computer Science,6
2448,BSc/BS,Computer Science,BSc/BS Computer Science,6
2449,BSc/BS,Computer Science,BSc/BS Computer Science,6
2449,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
2450,MCA,/,MCA /,7
2450,BSc/BS,Computer Science,BSc/BS Computer Science,6
2451,BSc/BS,Computer Science,BSc/BS Computer Science,6
2452,BSc/BS,Computer Science,BSc/BS Computer Science,6
2453,MSc/MS,Computer Engineering,MSc/MS Computer Engineering,7
2454,MCA,/,MCA /,7
2455,MSc/MS,Computer Science,MSc/MS Computer Science,7
2456,BSc/BS,Computer Science,BSc/BS Computer Science,6
2457,MSc/MS,Computer Science,MSc/MS Computer Science,7
2458,BSc/BS,Computer Science,BSc/BS Computer Science,6
2459,MSc/MS,Computer Science,MSc/MS Computer Science,7
2460,BE/Beng,Computer,BE/Beng Computer,6
2461,MSc/MS,Computer Science,MSc/MS Computer Science,7
2462,BSc/BS,Computer Science,BSc/BS Computer Science,6
2463,BSc/BS,Computer Science,BSc/BS Computer Science,6
2464,BSc/BS,Computer Science,BSc/BS Computer Science,6
2465,BCA,/,BCA /,6
2466,BSc/BS,Computer Science,BSc/BS Computer Science,6
2467,BSc/BS,Computer Science,BSc/BS Computer Science,6
2468,BSc/BS,Electrical Engineering,BSc/BS Electrical Engineering,6
2469,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
2470,BSc/BS,Computer Science,BSc/BS Computer Science,6
2471,MCA,/,MCA /,7
2472,BSc/BS,Computer Science,BSc/BS Computer Science,6
2473,BSc/BS,Computer Science,BSc/BS Computer Science,6
2474,BSc/BS,Computer Science,BSc/BS Computer Science,6
2475,MSc/MS,Computer Science,MSc/MS Computer Science,7
2475,BSc/BS,Applied Computer Science,BSc/BS Applied Computer Science,6
2476,BSc/BS,Information Technology,BSc/BS Information Technology,6
2477,BSc/BS,Information Technology,BSc/BS Information Technology,6
2478,BSc/BS,Computer Science,BSc/BS Computer Science,6
2479,MSc/MS,Computer Science,MSc/MS Computer Science,7
2480,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
2481,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
2482,MCA,/,MCA /,7
2482,BCA,/,BCA /,6
2483,BCA,/,BCA /,6
2484,BSc/BS,Computer Science,BSc/BS Computer Science,6
2485,BSc/BS,Computer Science,BSc/BS Computer Science,6
2486,BSc/BS,Computer Science,BSc/BS Computer Science,6
2487,BSc/BS,Computer Science,BSc/BS Computer Science,6
2488,BSc/BS,Business Administration,BSc/BS Business Administration,6
2489,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
2489,MSc/MS,Computer Science,MSc/MS Computer Science,7
2490,ME/MEng,Computer Science,ME/MEng Computer Science,7
2491,BE/Beng,Information Technology,BE/Beng Information Technology,6
2492,BSc/BS,Computer Science,BSc/BS Computer Science,6
2493,MCA,/,MCA /,7
2494,MSc/MS,Computer Science,MSc/MS Computer Science,7
2495,PhD,Computer Science,PhD Computer Science,8
2496,BSc/BS,Computer Science,BSc/BS Computer Science,6
2497,MSc/MS,Computer Science,MSc/MS Computer Science,7
2498,BTech,Computer Science and Engineering,BTech Computer Science and Engineering,6
2499,BSc/BS,Computer Science,BSc/BS Computer Science,6
2499,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
2500,BCA,/,BCA /,6
2501,BSc/BS,Physics,BSc/BS Physics,6
2502,BSc/BS,Computer Science,BSc/BS Computer Science,6
2503,BE/Beng,Computer Science,BE/Beng Computer Science,6
2504,BSc/BS,Computer Science,BSc/BS Computer Science,6
2505,BSc/BS,Electrical and Electronics Engineering,BSc/BS Electrical and Electronics Engineering,6
2505,MSc/MS,Computer Engineering,MSc/MS Computer Engineering,7
2506,BSc/BS,Computer Science,BSc/BS Computer Science,6
2507,BSc/BS,Mathematics,BSc/BS Mathematics,6
2508,BSc/BS,Computer Science,BSc/BS Computer Science,6
2509,MSc/MS,Mathematics,MSc/MS Mathematics,7
2510,MSc/MS,Computer Science,MSc/MS Computer Science,7
2511,BSc/BS,Computer Science,BSc/BS Computer Science,6
2512,BSc/BS,Computer Science,BSc/BS Computer Science,6
2513,BSc/BS,Computer Science,BSc/BS Computer Science,6
2514,MCA,/,MCA /,7
2515,BSc/BS,Computer Science,BSc/BS Computer Science,6
2516,MCA,/,MCA /,7
2517,BTech,Computer Science,BTech Computer Science,6
2518,BSc/BS,Computer Science,BSc/BS Computer Science,6
2519,BSc/BS,Computer Science,BSc/BS Computer Science,6
2520,MCA,/,MCA /,7
2520,BCA,/,BCA /,6
2521,BSc/BS,Mathematics,BSc/BS Mathematics,6
2522,MSc/MS,Computer Science,MSc/MS Computer Science,7
2522,BSc/BS,Computer Science,BSc/BS Computer Science,6
2523,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
2524,BSc/BS,Computer Science and Engineering,BSc/BS Computer Science and Engineering,6
2525,BSc/BS,Computer Science,BSc/BS Computer Science,6
2526,BSc/BS,Computer Science,BSc/BS Computer Science,6
2527,BSc/BS,Computer Science,BSc/BS Computer Science,6
2528,BSc/BS,Management Information Systems,BSc/BS Management Information Systems,6
2529,BSc/BS,Computer Science,BSc/BS Computer Science,6
2529,MSc/MS,Computer Science,MSc/MS Computer Science,7
2530,BSc/BS,Computer Science,BSc/BS Computer Science,6
2531,BSc/BS,Informatics,BSc/BS Informatics,6
2532,BSc/BS,Computer Science,BSc/BS Computer Science,6
2533,BSc/BS,Computer Science,BSc/BS Computer Science,6
2534,MSc/MS,Computer Science,MSc/MS Computer Science,7
2534,PhD,Computer Science,PhD Computer Science,8
2535,BSc/BS,Computer Science,BSc/BS Computer Science,6
2536,MSc/MS,Computer Science,MSc/MS Computer Science,7
2537,MSc/MS,Computer Engineering,MSc/MS Computer Engineering,7
2537,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
2538,MSc/MS,Computer Science,MSc/MS Computer Science,7
2539,BSc/BS,Mathematics,BSc/BS Mathematics,6
2540,PhD,Computer Science,PhD Computer Science,8
2541,BSc/BS,Business Administration,BSc/BS Business Administration,6
2541,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
2542,BSc/BS,Computer Science,BSc/BS Computer Science,6
2543,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
2544,MSc/MS,Physics,MSc/MS Physics,7
2545,BSc/BS,Computer Science,BSc/BS Computer Science,6
2546,BSc/BS,Electrical Engineering,BSc/BS Electrical Engineering,6
2547,BSc/BS,Computer Science,BSc/BS Computer Science,6
2548,BSc/BS,Computer Science,BSc/BS Computer Science,6
2549,BSc/BS,Computer Science,BSc/BS Computer Science,6
2550,MSc/MS,Computer Science,MSc/MS Computer Science,7
2551,BSc/BS,Computer Science,BSc/BS Computer Science,6
2552,BSc/BS,Computer Science,BSc/BS Computer Science,6
2553,MSc/MS,Computer Science,MSc/MS Computer Science,7
2554,BSc/BS,Computer Science,BSc/BS Computer Science,6
2555,BSc/BS,Computer Science,BSc/BS Computer Science,6
2556,MSc/MS,Computer Science,MSc/MS Computer Science,7
2557,BSc/BS,Applied Computer Science,BSc/BS Applied Computer Science,6
2558,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
2559,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
2560,MCA,/,MCA /,7
2561,MSc/MS,Computer Science,MSc/MS Computer Science,7
2562,BSc/BS,Computer Science,BSc/BS Computer Science,6
2563,BE/Beng,Information Technology,BE/Beng Information Technology,6
2564,BSc/BS,Information Technology,BSc/BS Information Technology,6
2565,MSc/MS,Computer Science,MSc/MS Computer Science,7
2565,BSc/BS,Computer Science,BSc/BS Computer Science,6
2566,BSc/BS,Computer Science and Engineering,BSc/BS Computer Science and Engineering,6
2567,MCA,/,MCA /,7
2567,MCA,/,MCA /,7
2568,MSc/MS,Engineering,MSc/MS Engineering,7
2568,BSc/BS,Electrical Engineering,BSc/BS Electrical Engineering,6
2568,MSc/MS,Engineering,MSc/MS Engineering,7
2569,BSc/BS,Information Technology,BSc/BS Information Technology,6
2570,BCA,/,BCA /,6
2571,BSc/BS,Computer Science,BSc/BS Computer Science,6
2572,BSc/BS,Computer Science,BSc/BS Computer Science,6
2573,BSc/BS,Computer Science,BSc/BS Computer Science,6
2574,MSc/MS,Computer Engineering,MSc/MS Computer Engineering,7
2575,BSc/BS,Civil Engineering,BSc/BS Civil Engineering,6
2576,MCA,/,MCA /,7
2576,BCA,/,BCA /,6
2577,BSc Hons,Computer Science,BSc Hons  Computer Science,6
2578,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
2579,BSc/BS,Computer Science,BSc/BS Computer Science,6
2580,BSc/BS,Computer Science,BSc/BS Computer Science,6
2581,MCA,/,MCA /,7
2582,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
2583,BSc/BS,Computer Science,BSc/BS Computer Science,6
2584,BSc/BS,Computer Science,BSc/BS Computer Science,6
2584,MSc/MS,Computer Science,MSc/MS Computer Science,7
2585,BSc/BS,Informatics,BSc/BS Informatics,6
2586,BSc/BS,Computer Science,BSc/BS Computer Science,6
2586,BSc/BS,Computer Science,BSc/BS Computer Science,6
2587,BSc/BS,Computer Science,BSc/BS Computer Science,6
2587,MSc/MS,Computer Science,MSc/MS Computer Science,7
2588,BE/Beng,Computer Science,BE/Beng Computer Science,6
2589,MCA,/,MCA /,7
2590,BSc/BS,Computer Science,BSc/BS Computer Science,6
2591,MCA,/,MCA /,7
2591,MCA,/,MCA /,7
2592,BA,Economics,BA Economics,6
2593,BSc/BS,Computer Science,BSc/BS Computer Science,6
2594,BSc/BS,Information Technology,BSc/BS Information Technology,6
2595,MSc/MS,Computer Science,MSc/MS Computer Science,7
2595,BSc/BS,Computer Science,BSc/BS Computer Science,6
2596,BSc/BS,Computer Science and Engineering,BSc/BS Computer Science and Engineering,6
2597,BE/Beng,Information Technology,BE/Beng Information Technology,6
2598,BCA,/,BCA /,6
2599,BSc/BS,Computer Science,BSc/BS Computer Science,6
2599,MSc/MS,Computer Science,MSc/MS Computer Science,7
2600,BSc/BS,Computer Science,BSc/BS Computer Science,6
2601,BCA,/,BCA /,6
2601,MCA,/,MCA /,7
2602,BSc/BS,Computer Science,BSc/BS Computer Science,6
2603,BSc/BS,Computer Science,BSc/BS Computer Science,6
2604,MCA,/,MCA /,7
2604,BSc/BS,Commerce,BSc/BS Commerce,6
2605,BSc/BS,Computer Science,BSc/BS Computer Science,6
2606,BSc/BS,Computer Science,BSc/BS Computer Science,6
2607,BSc/BS,Computer Science,BSc/BS Computer Science,6
2608,BTech,Computer Science,BTech Computer Science,6
2609,BCA,/,BCA /,6
2610,BSc/BS,Computer Science,BSc/BS Computer Science,6
2611,BE/Beng,Computer Science,BE/Beng Computer Science,6
2612,MSc/MS,Computer Science,MSc/MS Computer Science,7
2613,MSc/MS,Computer Science,MSc/MS Computer Science,7
2614,BSc/BS,Computer Science,BSc/BS Computer Science,6
2614,MSc/MS,Computer Science,MSc/MS Computer Science,7
2615,BSc/BS,Information Technology,BSc/BS Information Technology,6
2616,BSc/BS,Computer Science,BSc/BS Computer Science,6
2617,MSc/MS,Computer Science,MSc/MS Computer Science,7
2617,BSc/BS,Computer Science,BSc/BS Computer Science,6
2618,BE/Beng,Computer Science,BE/Beng Computer Science,6
2619,BSc/BS,Computer Science,BSc/BS Computer Science,6
2620,BSc/BS,Computer Science,BSc/BS Computer Science,6
2621,MSc/MS,Computer Engineering,MSc/MS Computer Engineering,7
2622,BSc/BS,Information Systems,BSc/BS Information Systems,6
2623,BSc/BS,Computer Science,BSc/BS Computer Science,6
2624,BE/Beng,Computer Science,BE/Beng Computer Science,6
2625,BSc/BS,Computer Science,BSc/BS Computer Science,6
2626,MSc/MS,Computer Science,MSc/MS Computer Science,7
2627,MSc/MS,Computer Science,MSc/MS Computer Science,7
2627,BSc/BS,Computer Science,BSc/BS Computer Science,6
2628,MSc/MS,Information Technology,MSc/MS Information Technology,7
2629,BTech,Computer Science,BTech Computer Science,6
2630,BSc/BS,Computer Science,BSc/BS Computer Science,6
2631,BSc/BS,Computer Science,BSc/BS Computer Science,6
2632,BCA,/,BCA /,6
2633,BSc/BS,Informatics,BSc/BS Informatics,6
2634,MSc/MS,Computer Science,MSc/MS Computer Science,7
2634,BSc/BS,Computer Science,BSc/BS Computer Science,6
2635,BSc/BS,Mechanical Engineering,BSc/BS Mechanical Engineering,6
2636,BSc Hons,Computer Science,BSc Hons  Computer Science,6
2637,BE/Beng,Computer Science and Engineering,BE/Beng Computer Science and Engineering,6
2638,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
2638,MSc/MS,Computer Engineering,MSc/MS Computer Engineering,7
2639,BSc/BS,Computer Science,BSc/BS Computer Science,6
2640,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
2641,BSc/BS,Computer Science,BSc/BS Computer Science,6
2642,BSc/BS,Computer Science,BSc/BS Computer Science,6
2643,BSc/BS,Computer Science,BSc/BS Computer Science,6
2644,BE/Beng,Information Technology,BE/Beng Information Technology,6
2645,BCA,/,BCA /,6
2646,MSc/MS,Computer Science,MSc/MS Computer Science,7
2647,MSc/MS,Computer Science,MSc/MS Computer Science,7
2648,BE/Beng,Computer Science,BE/Beng Computer Science,6
2649,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
2649,MSc/MS,Computer Engineering,MSc/MS Computer Engineering,7
2650,BCA,/,BCA /,6
2651,BTech,Computer Science and Engineering,BTech Computer Science and Engineering,6
2652,BSc/BS,Computer Science,BSc/BS Computer Science,6
2653,MSc/MS,Computer Science,MSc/MS Computer Science,7
2654,BSc/BS,Computer Science,BSc/BS Computer Science,6
2655,MCA,/,MCA /,7
2656,BE/Beng,Information Technology,BE/Beng Information Technology,6
2657,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
2658,BSc/BS,Computer Science,BSc/BS Computer Science,6
2659,BSc/BS,Computer Science,BSc/BS Computer Science,6
2660,BSc/BS,Computer Science,BSc/BS Computer Science,6
2661,MCA,/,MCA /,7
2662,BTech,Computer Science,BTech Computer Science,6
2663,MCA,/,MCA /,7
2664,BSc/BS,Computer Science,BSc/BS Computer Science,6
2665,BSc/BS,Computer Science,BSc/BS Computer Science,6
2666,BSc/BS,Computer Science,BSc/BS Computer Science,6
2667,BE/Beng,Computer Science,BE/Beng Computer Science,6
2668,BSc Hons,Computer Science,BSc Hons  Computer Science,6
2669,BTech,Information Technology,BTech Information Technology,6
2670,BSc/BS,Computer Science,BSc/BS Computer Science,6
2671,BE/Beng,Computer Science,BE/Beng Computer Science,6
2672,BSc/BS,Computer Science,BSc/BS Computer Science,6
2673,BSc/BS,Computer Science,BSc/BS Computer Science,6
2674,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
2675,BSc/BS,Computer Science,BSc/BS Computer Science,6
2676,BSc/BS,Computer Science,BSc/BS Computer Science,6
2677,BCA,/,BCA /,6
2677,MCA,/,MCA /,7
2678,BSc/BS,Computer Science,BSc/BS Computer Science,6
2679,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
2679,MSc/MS,Computer Engineering,MSc/MS Computer Engineering,7
2680,BSc/BS,Applied Computer Science,BSc/BS Applied Computer Science,6
2681,MSc/MS,Computer Science,MSc/MS Computer Science,7
2682,MCA,/,MCA /,7
2683,BSc/BS,Computer Science,BSc/BS Computer Science,6
2684,BTech,Computer Science,BTech Computer Science,6
2685,BCA,/,BCA /,6
2685,MCA,/,MCA /,7
2686,BSc/BS,Computer Science,BSc/BS Computer Science,6
2687,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
2688,MCA,/,MCA /,7
2688,BCA,/,BCA /,6
2689,MSc/MS,Computer Science,MSc/MS Computer Science,7
2690,BCA,/,BCA /,6
2690,MSc/MS,Information Technology,MSc/MS Information Technology,7
2691,BA,Philosophy,BA Philosophy,6
2692,MSc/MS,Computer Science,MSc/MS Computer Science,7
2693,BSc/BS,Computer Science,BSc/BS Computer Science,6
2694,MSc/MS,Information Technology,MSc/MS Information Technology,7
2694,MSc/MS,Computer Science,MSc/MS Computer Science,7
2695,MCA,/,MCA /,7
2696,BSc/BS,Computer Science,BSc/BS Computer Science,6
2697,MSc/MS,Computer Science,MSc/MS Computer Science,7
2698,MSc/MS,Computer Science,MSc/MS Computer Science,7
2698,BTech,Computer Science and Engineering,BTech Computer Science and Engineering,6
2699,BSc/BS,Computer Information Systems,BSc/BS Computer Information Systems,6
2700,BSc/BS,Computer Science,BSc/BS Computer Science,6
2701,BCA,/,BCA /,6
2702,BTech,Information Technology,BTech Information Technology,6
2703,MSc/MS,Computer Science,MSc/MS Computer Science,7
2704,BE/Beng,Computer Science,BE/Beng Computer Science,6
2705,MCA,/,MCA /,7
2706,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
2707,MCA,/,MCA /,7
2707,BCA,/,BCA /,6
2708,BSc/BS,Management Information Systems,BSc/BS Management Information Systems,6
2709,BSc/BS,Computer Science,BSc/BS Computer Science,6
2710,BSc/BS,Computer Science,BSc/BS Computer Science,6
2711,BSc/BS,Computer Science,BSc/BS Computer Science,6
2712,MSc/MS,Computer Science,MSc/MS Computer Science,7
2713,MCA,/,MCA /,7
2714,BSc/BS,Computer Science,BSc/BS Computer Science,6
2715,BCA,/,BCA /,6
2716,MSc/MS,Computer Science,MSc/MS Computer Science,7
2716,BSc/BS,Computer Science,BSc/BS Computer Science,6
2717,BSc/BS,Computer Science,BSc/BS Computer Science,6
2718,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
2719,BSc/BS,Computer Science,BSc/BS Computer Science,6
2720,MSc/MS,Computer Science,MSc/MS Computer Science,7
2721,BSc/BS,Computer Science,BSc/BS Computer Science,6
2722,BSc/BS,Computer Science,BSc/BS Computer Science,6
2723,BA,Computer Science,BA Computer Science,6
2724,BSc/BS,Information Technology,BSc/BS Information Technology,6
2725,BSc/BS,Computer Science,BSc/BS Computer Science,6
2726,BTech,Computer Science,BTech Computer Science,6
2727,BSc/BS,Information Systems,BSc/BS Information Systems,6
2728,BE/Beng,Information Technology,BE/Beng Information Technology,6
2729,MCA,/,MCA /,7
2730,MSc/MS,Computer Science,MSc/MS Computer Science,7
2730,BSc/BS,Computer Science,BSc/BS Computer Science,6
2731,MSc/MS,Computer Science,MSc/MS Computer Science,7
2732,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
2733,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
2733,BSc/BS,Computer Science,BSc/BS Computer Science,6
2734,BSc/BS,Computer Science,BSc/BS Computer Science,6
2734,MSc/MS,Computer Science,MSc/MS Computer Science,7
2735,BA,Computer Science,BA Computer Science,6
2736,BSc/BS,Computer Science,BSc/BS Computer Science,6
2737,BSc/BS,Computer Science,BSc/BS Computer Science,6
2738,BSc/BS,Computer Science,BSc/BS Computer Science,6
2739,BSc/BS,Computer Science,BSc/BS Computer Science,6
2740,BE/Beng,Computer Science,BE/Beng Computer Science,6
2741,BSc/BS,Informatics,BSc/BS Informatics,6
2742,MSc/MS,Computer Science,MSc/MS Computer Science,7
2743,MSc/MS,Computer Science and Engineering,MSc/MS Computer Science and Engineering,7
2743,BSc/BS,Computer Science,BSc/BS Computer Science,6
2744,BSc/BS,Computer Science,BSc/BS Computer Science,6
2745,BSc/BS,Computer Information Systems,BSc/BS Computer Information Systems,6
2746,BSc/BS,Computer Science,BSc/BS Computer Science,6
2747,BSc/BS,Applied Science,BSc/BS Applied Science,6
2748,BSc/BS,Computer Science,BSc/BS Computer Science,6
2749,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
2750,BA,Psychology,BA Psychology,6
2751,MSc/MS,Computer Science,MSc/MS Computer Science,7
